bookID,title,author,average_rating,isbn,isbn13,language_code,num_pages,audio_hrs,ratings_count,text_reviews_count,publication_date,publisher,series
32398,Henry IV  Part 2,William Shakespeare,3.8,074348505X,9780743485050,eng,400,0.0,692,89,2006-01-01,Simon  Schuster,False
32400,Henry IV  part II,William Shakespeare,3.8,141016701,9780141016702,eng,336,0.0,22,4,2005-04-26,Penguin UK,False
32401,King Henry IV  Part 2,William Shakespeare,3.8,1904271065,9781904271062,eng,336,0.0,262,21,2067-10-12,Bloomsbury Arden Shakespeare,False
32410,I Henry IV,William Shakespeare,3.83,393979318,9780393979312,eng,432,0.0,89,11,2003-04-22,W. W. Norton & Company,False
32413,Collected Plays: Henry IV  The Man with the Flower in His Mouth  Right You Are,Luigi Pirandello,3.92,714541109,9780714541105,eng,236,0.0,12,1,1987-07-01,Riverrun Press (New York  NY),False
32414,Henry IV  Parts I & II,William Shakespeare,3.85,032118274X,9780321182746,eng,400,0.0,58,2,2006-12-01,Pearson,False
32417,Black Sunday,Thomas  Harris,3.6,451217411,9780451217417,eng,311,0.0,6969,173,2005-11-01,NAL,False
32418,Hannibal (Hannibal Lecter  #3),Thomas  Harris,3.76,99297701,9780099297703,eng,564,0.0,71712,2120,2000-05-18,Arrow,True
32419,The Hannibal Lecter Trilogy,Thomas  Harris,4.42,434009059,9780434009053,eng,1222,0.0,808,29,2005-11-03,William Heinemann Ltd.,False
32421,Velocity,Dean Koontz,3.86,553588257,9780553588255,eng,460,0.0,53394,1527,2006-04-25,Bantam,False
32422,Hideaway,Dean Koontz,3.84,425203891,9780425203897,eng,413,0.0,30539,453,2005-07-05,Berkley,False
32424,Lightning,Dean Koontz,4.06,425192032,9780425192030,eng,384,0.0,49312,1644,2003-09-02,Berkley,False
32426,Icebound,David Axton,3.76,553582909,9780553582901,eng,408,0.0,17062,358,2000-09-05,Bantam,False
32427,The Servants of Twilight / Darkfall / Phantoms,Dean Koontz,4.24,517064871,9780517064870,eng,752,0.0,3336,24,1991-07-27,Wings,False
32428,Shadow Fires,Leigh Nichols,3.78,425136981,9780425136980,eng,528,0.0,9553,167,1993-06-01,Berkley,False
32430,The Bad Place,Dean R. Koontz,3.9,425195481,9780425195482,eng,417,0.0,30574,519,2004-07-06,Berkley,False
32432,Fear Nothing (Moonlight Bay  #1),Dean Koontz,4.0,553579754,9780553579758,eng,448,0.0,31462,833,1998-12-01,Bantam Books,True
32433,The Key to Midnight,Dean Koontz,3.95,425147517,9780425147511,eng,419,0.0,24594,239,1995-06-01,Berkley Books,False
32434,Mr. Murder,Dean Koontz,3.76,425210758,9780425210758,eng,493,0.0,22577,448,2006-07-05,Berkley,False
32435,Phantoms,Dean Koontz,3.94,425181103,9780425181102,eng,448,0.0,61123,1047,2002-02-05,Berkley,False
32437,The Face,Dean Koontz,3.71,553584480,9780553584486,eng,649,0.0,18747,559,2004-04-27,Bantam,False
32438,Shattered,Dean Koontz,3.9,425099334,9780425099339,eng,289,0.0,19637,228,1985-02-15,Berkley,False
32439,Intensity,Dean Koontz,4.04,553582917,9780553582918,eng,436,0.0,65221,2345,2000-10-31,Bantam,False
32441,The Good Guy,Dean Koontz,3.82,553804812,9780553804812,eng,386,0.0,29967,1317,2007-05-29,Bantam,False
32443,The Eyes of Darkness,Leigh Nichols,3.88,425153975,9780425153970,eng,366,0.0,16242,298,1996-07-01,Berkley,False
32446,The Door to December,Richard Paige,3.95,451205421,9780451205421,eng,518,0.0,32385,581,2002-06-01,Berkley Books,False
32453,The Servants of Twilight,Leigh Nichols,3.83,747236380,9780747236382,eng,499,0.0,15666,209,1991-05-16,Headline Feature,False
32456,Darkfall,Dean Koontz,3.82,425214591,9780425214596,eng,371,0.0,17016,364,2007-02-06,Berkley,False
32461,Ghosts and Grisly Things,Ramsey Campbell,3.73,312867573,9780312867577,eng,300,0.0,202,14,2001-10-11,Tor Books,False
32483,Shakespeare: The Biography,Peter Ackroyd,3.99,140007598X,9781400075980,eng,608,0.0,1541,131,2006-11-14,Anchor,False
32484,The Necessary Shakespeare,William Shakespeare,4.31,321272501,9780321272508,eng,896,0.0,91,10,2004-08-27,Longman Publishing Group,False
32487,Shakespeare After All,Marjorie Garber,4.38,385722141,9780385722148,eng,1008,0.0,852,62,2005-09-20,Anchor Books,False
32488,Playing Shakespeare: An Actor's Guide,John   Barton,4.35,385720858,9780385720854,eng,288,0.0,456,27,2001-08-21,Anchor,False
32499,The Pelican Brief,John Grisham,4.0,385339704,9780385339704,eng,400,0.0,340714,1942,2006-04-25,Delta,False
32500,The Harry Bosch Novels  Volume 1: The Black Echo / The Black Ice / The Concrete Blonde (Harry Bosch #1-3),Michael Connelly,4.34,316154970,9780316154970,eng,794,0.0,2023,83,2001-10-22,Little  Brown & Company,True
32501,Echo Park (Harry Bosch  #12; Harry Bosch Universe  #16),Michael Connelly,4.12,316734950,9780316734950,eng,405,0.0,36333,1511,2006-10-09,Little  Brown & Company,True
32502,Angels Flight (Harry Bosch  #6; Harry Bosch Universe  #7),Michael Connelly,4.18,446607274,9780446607278,eng,454,0.0,33730,1309,2000-01-05,Warner Books (NY),True
32503,The Harry Bosch Novels  Volume 2: The Last Coyote / Trunk Music / Angels Flight (Harry Bosch  #4-6),Michael Connelly,4.49,316614564,9780316614566,eng,821,0.0,2026,27,2003-11-03,Little  Brown and Company,True
32505,The Closers (Harry Bosch  #11; Harry Bosch Universe  #14),Michael Connelly,4.13,446699551,9780446699556,eng,432,0.0,29913,1282,2006-10-02,Grand Central Publishing,True
32506,The Poet (Jack McEvoy  #1; Harry Bosch Universe  #5),Michael Connelly,4.2,446690457,9780446690454,eng,510,0.0,64309,2025,2002-07-01,Grand Central Publishing,True
32507,Chasing the Dime,Michael Connelly,3.96,044661162X,9780446611626,eng,448,0.0,26998,828,2003-09-01,Warner Books,False
32508,The Black Echo (Harry Bosch  #1; Harry Bosch Universe  #1),Michael Connelly,4.1,446612731,9780446612739,eng,482,0.0,125864,3198,2002-12-01,Grand Central Publishing,True
32509,Tales From Shakespeare,Charles Lamb,3.96,1853261408,9781853261404,eng,278,0.0,117,11,1994-08-05,Wordsworth Editions,False
32510,Shakespeare's Champion (Lily Bard  #2),Charlaine Harris,3.83,425213102,9780425213100,eng,214,0.0,13896,537,2006-12-05,Berkley Books,True
32511,Will in the World: How Shakespeare Became Shakespeare,Stephen Greenblatt,3.94,393050572,9780393050578,eng,430,0.0,421,70,2004-09-30,W.W. Norton & Company (NY/London),False
32514,Sonnets,William Shakespeare,4.25,671722875,9780671722876,eng,391,0.0,701,41,2004-02-01,Simon  Schuster,False
32516,Shakespeare's Trollop (Lily Bard  #4),Charlaine Harris,3.87,425196992,9780425196991,eng,194,0.0,12212,367,2004-05-04,Berkley,True
32517,Shakespeare's Kitchen: Renaissance Recipes for the Contemporary Cook,Francine Segan,4.01,375509178,9780375509179,eng,288,0.0,111,13,2003-10-14,Random House,False
32520,Sonnets,William Shakespeare,4.25,300085060,9780300085068,eng,583,0.0,104,6,2000-07-11,Yale University Press,False
32522,The Art of Shakespeare's Sonnets,Helen Vendler,4.3,674637127,9780674637122,eng,692,0.0,613,25,1999-11-01,Belknap Press of Harvard University Press,False
32523,Hide (Detective D.D. Warren  #2),Lisa Gardner,4.16,553804324,9780553804324,eng,375,0.0,26891,1501,2007-01-30,Bantam Books,True
32527,Alone (Detective D.D. Warren  #1),Lisa Gardner,3.96,553584537,9780553584530,eng,451,0.0,44349,1850,2005-12-27,Bantam,True
32530,The Third Victim (Quincy & Rainie  #2),Lisa Gardner,4.16,553578685,9780553578683,eng,384,0.0,24599,518,2001-01-30,Bantam,True
32532,On Becoming a Novelist,John Gardner,4.11,393320030,9780393320039,eng,150,0.0,2316,204,1999-10-17,W. W. Norton & Company,False
32533,The Art of Fiction: Notes on Craft for Young Writers,John Gardner,4.0,679734031,9780679734031,eng,224,0.0,5019,408,1991-06-04,Vintage,False
32534,October Light,John Gardner,3.88,811216373,9780811216371,eng,399,0.0,843,61,2005-10-17,New Directions,False
32537,Excellence,John W. Gardner,3.82,393312879,9780393312874,eng,176,0.0,49,8,1995-04-17,W. W. Norton  Company,False
32540,Conversations with Bernard Malamud (Literary Conversations),J. Michael Lennon,4.0,878054898,9780878054893,eng,156,0.0,0,0,1991-04-28,University Press of Mississippi,False
32552,Essential Tales and Poems,Edgar Allan Poe,4.36,1593080646,9781593080648,eng,688,0.0,66382,109,2004-10-25,Barnes  Noble Classics,False
32558,Poetry  Tales and Selected Essays,Edgar Allan Poe,4.41,1883011388,9781883011383,eng,1520,0.0,170,13,1996-10-01,Library of America,False
32560,The Complete Stories,Franz Kafka,4.35,805208739,9780805208733,eng,488,0.0,168,12,1995-11-14,Schocken Books,False
32561,The Sons,Franz Kafka,3.95,805208860,9780805208863,eng,167,0.0,529,37,1989-08-05,Schocken,False
32572,The Metamorphosis and Other Stories,Franz Kafka,4.03,1593081804,9781593081805,eng,191,0.0,132,19,2004-09-20,Barnes  Noble Classics,False
32574,The Metamorphosis And Other Stories,Franz Kafka,4.03,684194260,9780684194264,eng,227,0.0,61,6,1993-12-01,Scribner Book Company,False
32576,Metamorphosis (Star Trek: The Next Generation),Jean Lorrah,3.72,671684027,9780671684020,eng,371,0.0,1399,49,1990-03-01,Pocket Books,False
32578,Lolita,Richard Corliss,3.89,851703682,9780851703688,eng,96,0.0,475,23,1994-12-27,British Film Institute,False
32579,Lolita: The Screenplay,Vladimir Nabokov,3.87,679772553,9780679772552,eng,240,0.0,281,18,1997-08-26,Vintage,False
32581,Lolita,Vladimir Nabokov,3.89,679410430,9780679410430,eng,335,0.0,1965,295,1993-03-09,Everyman's Library,False
32584,Mysteries,Knut Hamsun,4.09,141186186,9780141186184,eng,313,0.0,282,37,2001-01-01,Penguin Classics,False
32585,Hunger,Knut Hamsun,4.05,486431681,9780486431680,eng,134,0.0,28153,1372,2003-11-17,Dover Publications,False
32588,Victoria,Knut Hamsun,3.74,1557131775,9781557131775,eng,155,0.0,47,7,1994-10-01,Sun & Moon Press,False
32589,The Wanderer,Knut Hamsun,3.96,285647873,9780285647879,eng,164,0.0,696,25,2001-04-30,Condor Books,False
32590,Pan,Knut Hamsun,3.9,141180676,9780141180670,eng,181,0.0,5833,255,1998-09-01,Penguin Classics,False
32591,The Last Joy,Knut Hamsun,3.77,1931243190,9781931243193,eng,250,0.0,129,8,2002-07-01,Green Integer,False
32609,Guilty as Charged,Scott Turow,3.76,671519166,9780671519162,eng,10,0.0,149,2,1996-10-01,Pocket Books,False
32610,On the Shoulders of Giants: The Great Works of Physics and Astronomy,Stephen Hawking,4.2,762427329,9780762427321,eng,256,0.0,4151,33,2006-01-01,Penguin Books,False
32625,Visions of Heaven and Hell,Clive Barker,4.32,847827372,9780847827374,eng,352,0.0,661,20,2005-09-27,Rizzoli,False
32626,Books of Blood: Volumes One to Three (Books of Blood #1-3),Clive Barker,4.18,425165582,9780425165584,eng,507,0.0,22863,491,1998-10-01,Berkley Books,True
32627,Everville (Book of the Art #2),Clive Barker,4.03,60933151,9780060933159,eng,697,0.0,8829,157,1999-11-03,HarperPerennial,True
32628,The Great and Secret Show (Book of the Art #1),Clive Barker,4.05,006093316X,9780060933166,eng,658,0.0,25955,518,1999-11-03,HarperPerennial,True
32636,Abarat: Days of Magic  Nights of War,Clive Barker,4.2,60596384,9780060596385,eng,569,0.0,12118,292,2006-09-26,HarperCollins,False
32637,Imajica: The Reconciliation,Clive Barker,4.42,61094153,9780061094156,eng,544,0.0,2583,30,1995-05-10,HarperTorch,False
32639,Sacrament,Clive Barker,3.75,6482643,9780006482642,eng,594,0.0,3942,106,1997-05-01,Harper Voyager,False
32640,The Inhuman Condition (Books of Blood  #4),Clive Barker,3.96,743417348,9780743417341,eng,180,0.0,6294,111,2001-03-01,Pocket Books,True
32649,Notebook of a Return to the Native Land,Aimé Césaire,4.09,819564524,9780819564528,eng,66,0.0,941,49,2001-09-24,Wesleyan University Press,False
32650,The Return of the Native,Thomas Hardy,3.86,037575718X,9780375757181,eng,448,0.0,29586,981,2001-02-13,Modern Library,False
32656,The Return of the Native,Thomas Hardy,3.86,393927873,9780393927870,eng,552,0.0,44,5,2006-02-14,W. W. Norton & Company,False
32680,Silver Bullet,Stephen King,3.64,451821289,9780451821287,eng,255,0.0,3551,33,1985-11-12,Signet,False
32682,Patriot Games (Jack Ryan  #1),Tom Clancy,4.14,425134350,9780425134351,eng,503,0.0,170797,984,1992-05-01,Berkley,True
32686,Legends,Robert Silverberg,3.92,765300354,9780765300355,eng,717,0.0,339,25,2001-09-08,Tor Books,False
32689,Bare Bones: Conversations on Terror with Stephen King,Tim Underwood,4.17,446390577,9780446390576,eng,224,0.0,3162,28,1989-07-01,Warner,False
32691,Four Past Midnight,Stephen King,3.93,451213599,9780451213594,eng,768,0.0,1430,42,2004-03-02,Signet,False
32692,Gerald's Game,Stephen King,3.51,831727527,9780831727529,eng,332,0.0,117178,2678,1992-09-01,Smithmark Publishers,False
32694,Faithful: Two Diehard Boston Red Sox Fans Chronicle the Historic 2004 Season,Stewart O'Nan,3.83,743267532,9780743267533,eng,445,0.0,4321,164,2005-09-06,Scribner,False
32703,The Diary of Ellen Rimbauer: My Life at Rose Red,Joyce Reardon,3.67,786890436,9780786890439,eng,277,0.0,7852,352,2001-04-29,Hyperion,False
32709,Now and on Earth,Jim Thompson,3.7,679740139,9780679740131,eng,320,0.0,339,21,1994-02-01,Vintage,False
32715,Desperation / The Regulators: Box Set,Stephen King,4.07,067077605X,9780670776054,eng,1075,0.0,3231,72,1996-10-01,Viking Adult,False
32737,Tevye's Daughters: Collected Stories of Sholom Aleichem,Sholom Aleichem,4.17,1929068034,9781929068036,eng,302,0.0,146,13,1999-11-01,Sholom Aleichem Family Publications,False
32741,Favorite Tales of Sholom Aleichem,Sholom Aleichem,4.26,517412942,9780517412947,eng,692,0.0,66,6,1990-11-18,Avenel Books,False
32750,Brown Girl  Brownstones,Paule Marshall,4.07,1558614982,9781558614987,eng,324,0.0,2466,107,2006-08-01,Feminist Press,False
32765,Gimpel the Fool: And Other Stories,Isaac Bashevis Singer,4.16,374500525,9780374500528,eng,205,0.0,37,4,1988-12-31,Farrar Straus Giroux,False
32767,At the Mountains of Madness,H.P. Lovecraft,3.88,812974417,9780812974416,eng,224,0.0,24866,1608,2005-06-14,Modern Library,False
32768,At the Mountains of Madness and Other Novels,H.P. Lovecraft,4.44,870540386,9780870540387,eng,458,0.0,486,20,1985-12-01,Arkham House Publishers,False
32769,At the Mountains of Madness and Other Tales of Terror,H.P. Lovecraft,4.25,345329457,9780345329455,eng,184,0.0,21719,491,1991-09-13,Del Rey Books,False
32773,Mountain Madness (Wilderness  #24),David   Robbins,4.45,843943998,9780843943993,eng,170,0.0,22,2,1998-06-01,Leisure Books,True
32774,At the Mountains of Madness and Other Novels of Terror,H.P. Lovecraft,4.44,7127774,9780007127771,eng,552,0.0,29,5,2002-06-17,Voyager,False
32778,The Aeneid,Virgil,3.84,679413359,9780679413356,eng,483,0.0,184,21,1992-06-30,Everyman's Library,False
32779,The Aeneid (Verse Translation),Virgil,3.84,24277800,9780024277800,eng,368,0.0,19,2,1987-01-15,Prentice Hall/Scribner/Macmillan,False
32780,The Iliad,Homer,3.86,1904633382,9781904633389,eng,542,0.0,64,8,2011-09-01,Collector's Library,False
32781,War and the Iliad,Simone Weil,4.04,1590171454,9781590171455,eng,121,0.0,532,57,2005-03-31,NYRB Classics,False
32782,The Iliad,Homer,3.86,753453215,9780753453216,eng,95,0.0,8,3,2000-09-15,Kingfisher,False
32807,Trojan Odyssey (Dirk Pitt  #17),Clive Cussler,3.94,425199320,9780425199329,eng,463,0.0,15118,318,2004-12-01,G.P. Putnam's Sons,True
32810,The Divine Comedy II: Purgatory,Dante Alighieri,4.02,140440461,9780140440461,eng,388,0.0,369,33,1981-08-30,Penguin Classics,False
32811,The Divine Comedy,Dante Alighieri,4.07,192835025,9780192835024,eng,735,0.0,177,10,1998-06-18,Oxford University Press,False
32812,Paradiso (The Divine Comedy  #3),Dante Alighieri,3.95,140441050,9780140441055,eng,400,0.0,11566,222,2062-07-30,Penguin Classics,True
32813,Modern Reader's Guide to Dante's the Divine Comedy,Joseph Gallagher,4.49,764804944,9780764804946,eng,256,0.0,29,2,1999-05-10,Liguori Publications,False
32814,The Canterbury Tales,Geoffrey Chaucer,3.49,140440224,9780140440225,eng,489,0.0,1050,74,1970-07-30,Penguin Books,False
32816,The Canterbury Tales: Fifteen Tales and the General Prologue,Geoffrey Chaucer,3.95,393925870,9780393925876,eng,600,0.0,1149,41,2005-08-01,W. W. Norton & Company,False
32823,Fanning the Flame: Bible  Cross  and Mission,Chris    Green,5.0,310249872,9780310249870,eng,336,0.0,1,1,2003-06-17,Zondervan,False
32827,From the Earth to the Moon (Extraordinary Voyages  #4),Jules Verne,3.78,1598184547,9781598184549,eng,136,0.0,17325,421,2006-10-01,Aegypan,True
32828,The Mammoth Book of New Jules Verne Adventures: Return to the Center of the Earth and Other Extraordinary Voyages  New Tales by the Heirs of Jules Verne,Mike Ashley,3.63,786714956,9780786714957,eng,498,0.0,28,4,2005-02-15,Running Press,False
32829,Journey to the Center of the Earth (Extraordinary Voyages  #3),Jules Verne,3.86,553213970,9780553213973,eng,240,0.0,107189,2510,2006-04-25,Bantam,True
32830,20 000 Leagues Under The Sea,Pauline Francis,3.76,237526883,9780237526887,eng,48,0.0,563,32,2004-08-01,Evans Brothers,False
32831,The Mysterious Island (Extraordinary Voyages  #12),Jules Verne,4.11,812972120,9780812972122,eng,723,0.0,30022,948,2004-04-27,Modern Library,True
32832,The Lighthouse at the End of the World,Jules Verne,3.64,1589630947,9781589630949,eng,260,0.0,1752,40,2001-03-20,Fredonia Books (NL),False
32833,The World of Jules Verne,Gonzague Saint Bris,4.0,1885586426,9781885586421,eng,85,0.0,3,1,2006-11-01,Helen Marx Books,False
32835,The End of Nana Sahib: The Steam House (Extraordinary Voyages  #20),Jules Verne,3.59,1410103277,9781410103277,eng,276,0.0,199,9,2003-07-19,Fredonia Books (NL),True
32836,Around the World in Eighty Days,Jules Verne,3.93,451529774,9780451529770,eng,236,0.0,156,17,2005-06-07,Signet,False
32843,Around the World in Eighty Days,Jules Verne,3.93,812968565,9780812968569,eng,211,0.0,778,35,2003-12-30,Modern Library,False
32844,The Mysterious Island,Jules Verne,4.11,812966422,9780812966428,eng,630,0.0,114,14,2002-12-10,Modern Library,False
32849,Adrift in the Pacific: Two Years Holiday (Extraordinary Voyages  #32),Jules Verne,3.99,1410102157,9781410102157,eng,300,0.0,1956,39,2003-04-24,Fredonia Books (NL),True
32854,Final Payments,Mary Gordon,3.69,307276783,9780307276780,eng,304,0.0,551,78,2006-06-06,Anchor,False
32872,Sliver of Truth (Ridley Jones #2),Lisa Unger,3.68,307338460,9780307338464,eng,308,0.0,3015,347,2007-01-02,Shaye Areheart Books,True
32880,The Mothman Prophecies,John A. Keel,3.54,340824468,9780340824467,eng,352,0.0,117,16,2002-03-07,Hodder & Stoughton,False
32884,Intimate Communion: Awakening Your Sexual Essence,David Deida,3.99,155874374X,9781558743748,eng,270,0.0,265,26,1995-11-01,Health Communications,False
32893,Letter to a Man in the Fire: Does God Exist and Does He Care?,Reynolds Price,3.7,684856271,9780684856278,eng,112,0.0,113,22,2000-10-17,Scribner,False
32899,The Promise of Rest,Reynolds Price,4.0,684825104,9780684825106,eng,368,0.0,253,16,1996-11-05,Scribner,False
32900,Perfect Match,Jodi Picoult,3.95,743418727,9780743418720,eng,368,0.0,213,33,2002-05-01,Atria Books,False
32913,Demon Box,Ken Kesey,3.56,140085300,9780140085303,eng,400,0.0,1418,55,1987-08-04,Penguin Books,False
32915,Sailor Song,Ken Kesey,3.58,140139974,9780140139976,eng,533,0.0,2015,105,1993-07-01,Penguin Books,False
32916,On the Bus: The Complete Guide to the Legendary Trip of Ken Kesey and the Merry Pranksters and the Birth of Counterculture,Paul Perry,3.86,156025114X,9781560251149,eng,205,0.0,193,10,1997-01-07,Running Press,False
